[12/29/14 23:20:12] ../run.sh 0.02 0.3 40 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:22:04] ../run.sh 0.02 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:35:05] ../run.sh 0.02 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 1 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:35:27] ../run.sh 0.02 0.3 2 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 1 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:36:14] ../run.sh 0.02 0.3 0.1 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 1 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:36:47] ../run.sh 0.02 0.3 1 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 1 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:37:14] ../run.sh 0.02 0.3 1.5 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 1 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:44:15] ../run.sh 0.02 0.3 1.5 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:45:10] ../run.sh 0.02 0.3 5 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:49:27] ../run.sh 0.02 0.3 5 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:50:44] ../run.sh 0.02 0.3 10 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:53:39] ../run.sh 0.02 0.3 10 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:54:08] ../run.sh 0.02 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:56:23] ../run.sh 0.02 0.3 20 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:56:58] ../run.sh 0.02 0.3 50 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/29/14 23:57:52] ../run.sh 0.02 0.3 25 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/30/14 00:00:13] ../run.sh 0.02 0.3 25 --freqweight 10 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/30/14 00:07:51] ../run.sh 0.02 0.3 25 --freqweight 100 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/30/14 00:09:59] ../run.sh 0.02 0.3 25 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/30/14 11:24:52] ../run.sh 0.02 0.3 25 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/30/14 12:42:12] ../run.sh 0.02 0.3 25 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/30/14 12:44:08] ../run.sh 0.02 0.3 40 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
